"AVID","Avid Technology, Inc.","4.63","$188.09M","1993","Technology","Computer Software: Prepackaged Software",
"AVGR","Avinger, Inc.","3.75","$85.52M","2015","Health Care","Medical/Dental Instruments",
"AVIR","Aviragen Therapeutics, Inc.","1.21","$46.75M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",
"CAR","Avis Budget Group, Inc.","37.47","$3.29B","n/a","Consumer Services","Rental/Leasing Companies",
"AHPA","Avista Healthcare Public Acquisition Corp.","n/a","n/a","2016","Finance","Business Services",
"AHPAU","Avista Healthcare Public Acquisition Corp.","10.125","n/a","2016","Finance","Business Services",
"AHPAW","Avista Healthcare Public Acquisition Corp.","n/a","n/a","2016","Finance","Business Services",
"AWRE","Aware, Inc.","6.15","$139.17M","1996","Technology","Computer Software: Prepackaged Software",
"AXAR","Axar Acquisition Corp.","9.85","$83.79M","2014","Finance","Business Services",
"AXARU","Axar Acquisition Corp.","9.9149","n/a","2014","Finance","Business Services",
"AXARW","Axar Acquisition Corp.","0.083","n/a","2014","Finance","Business Services",
"ACLS","Axcelis Technologies, Inc.","14.15","$415.56M","2000","Technology","Industrial Machinery/Components",
"AXGN","AxoGen, Inc.","8.9","$292.79M","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus",
"AXSM","Axsome Therapeutics, Inc.","6.45","$123.54M","2015","Health Care","Major Pharmaceuticals",
"AXTI","AXT Inc","4.9","$159.54M","1998","Technology","Semiconductors",
"AZRX","AzurRx BioPharma, Inc.","4.25","$40.93M","2016","n/a","n/a",
"BCOM","B Communications Ltd.","20.2703","$605.86M","n/a","Consumer Services","Telecommunications Equipment",
"RILY","B. Riley Financial, Inc.","18.35","$349.44M","n/a","Miscellaneous","Business Services",
"RILYL","B. Riley Financial, Inc.","25.65","n/a","n/a","Miscellaneous","Business Services",
"BOSC","B.O.S. Better Online Solutions","2.13","$5.67M","n/a","Technology","Computer Communications Equipment",
"BEAV","B/E Aerospace, Inc.","60.74","$6.17B","1990","Capital Goods","Military/Government/Technical",
"BIDU","Baidu, Inc.","168.3","$58.39B","2005","Technology","Computer Software: Programming, Data Processing",
"BCPC","Balchem Corporation","83.26","$2.64B","n/a","Basic Industries","Major Chemicals",
"BWINA","Baldwin & Lyons, Inc.","25","$377.1M","n/a","Finance","Property-Casualty Insurers",
"BWINB","Baldwin & Lyons, Inc.","25.4","$383.13M","n/a","Finance","Property-Casualty Insurers",
"BLDP","Ballard Power Systems, Inc.","1.7","$297.07M","n/a","Energy","Industrial Machinery/Components",
"BANF","BancFirst Corporation","92.2","$1.45B","1993","Finance","Major Banks",
"BANFP","BancFirst Corporation","27.3","$27.3M","n/a","Finance","Major Banks",
"BCTF","Bancorp 34, Inc.","12.6","$43.32M","n/a","Finance","Savings Institutions",
"BKMU","Bank Mutual Corporation","9.6","$438.45M","n/a","Finance","Savings Institutions",
"BOCH","Bank of Commerce Holdings (CA)","10.25","$137.75M","n/a","Finance","Major Banks",
"BMRC","Bank of Marin Bancorp","69.2","$423.72M","n/a","Finance","Major Banks",
"BMLP","Bank Of Montreal","53.5","n/a","n/a","n/a","n/a",
"BKSC","Bank of South Carolina Corp.","21.5027","$106.42M","n/a","Finance","Major Banks",
"BOTJ","Bank of the James Financial Group, Inc.","15.1999","$66.55M","n/a","Finance","Major Banks",
"OZRK","Bank of the Ozarks","52.91","$6.41B","1997","Finance","Major Banks",
"BFIN","BankFinancial Corporation","14.98","$288.68M","n/a","Finance","Savings Institutions",
"BWFG","Bankwell Financial Group, Inc.","32.05","$242.67M","2014","Finance","Major Banks",
"BANR","Banner Corporation","56.29","$1.89B","n/a","Finance","Major Banks",
"BZUN","Baozun Inc.","11.4","$571.38M","2015","Consumer Services","Catalog/Specialty Distribution",
"TAPR","Barclays Inverse US Treasury Composite ETN","27.43","$18.66M","n/a","Finance","Commercial Banks",
"BHAC","Barington/Hilco Acquisition Corp.","10.22","$57.86M","2015","Finance","Business Services",
"BHACR","Barington/Hilco Acquisition Corp.","0.2","n/a","2015","Finance","Business Services",
"BHACU","Barington/Hilco Acquisition Corp.","10.65","n/a","2015","Finance","Business Services",
"BHACW","Barington/Hilco Acquisition Corp.","0.1275","n/a","2015","Finance","Business Services",
"BBSI","Barrett Business Services, Inc.","64.38","$466.35M","1993","Technology","Professional Services",
"BSET","Bassett Furniture Industries, Incorporated","30.15","$325.65M","n/a","Consumer Durables","Home Furnishings",
"BYBK","Bay Bancorp, Inc.","6.5","$67.37M","n/a","Finance","Major Banks",
"BV","Bazaarvoice, Inc.","4.9","$408.99M","2012","Technology","Computer Software: Prepackaged Software",
"BCBP","BCB Bancorp, Inc. (NJ)","13.0774","$147.17M","2005","Finance","Savings Institutions",
"BECN","Beacon Roofing Supply, Inc.","45.95","$2.75B","2004","Consumer Services","RETAIL: Building Materials",
"BSF","Bear State Financial, Inc.","10.18","$382.94M","n/a","Finance","Major Banks",
"BBGI","Beasley Broadcast Group, Inc.","6.3","$181.28M","2000","Consumer Services","Broadcasting",
"BEBE","bebe stores, inc.","5.05","$4.04M","1998","Consumer Non-Durables","Apparel",
"BBBY","Bed Bath & Beyond Inc.","40.91","$6.15B","1992","Consumer Services","Home Furnishings",
"BGNE","BeiGene, Ltd.","31.05","$1.21B","2016","Health Care","Major Pharmaceuticals",
"BELFA","Bel Fuse Inc.","25.5","$304.31M","n/a","Capital Goods","Electrical Products",
"BELFB","Bel Fuse Inc.","32.2","$384.26M","n/a","Capital Goods","Electrical Products",
"BLPH","Bellerophon Therapeutics, Inc.","0.5411","$17.15M","2015","Health Care","Major Pharmaceuticals",
"BLCM","Bellicum Pharmaceuticals, Inc.","13.89","$376.5M","2014","Health Care","Major Pharmaceuticals",
"BNCL","Beneficial Bancorp, Inc.","18.3","$1.39B","n/a","Finance","Savings Institutions",
"BNFT","Benefitfocus, Inc.","30","$892.53M","2013","Technology","Computer Software: Prepackaged Software",
"BNTC","Benitec Biopharma Limited","1.53","$13.45M","2015","Health Care","Major Pharmaceuticals",
"BNTCW","Benitec Biopharma Limited","0.1","n/a","2015","Health Care","Major Pharmaceuticals",
"BGCP","BGC Partners, Inc.","10.43","$2.91B","n/a","Finance","Investment Bankers/Brokers/Service",
"BGFV","Big 5 Sporting Goods Corporation","16.85","$368.93M","2002","Consumer Services","Other Specialty Stores",
"BASI","Bioanalytical Systems, Inc.","0.79","$6.4M","1997","Health Care","Biotechnology: Commercial Physical & Biological Resarch",
"ORPN","Bioblast Pharma Ltd.","1.09","$17.87M","2014","Health Care","Major Pharmaceuticals",
"BIOC","Biocept, Inc.","0.84","$14.7M","2014","Health Care","Medical Specialities",
"BCRX","BioCryst Pharmaceuticals, Inc.","6.36","$469.1M","1994","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",
"BDSI","BioDelivery Sciences International, Inc.","1.75","$94.71M","n/a","Health Care","Major Pharmaceuticals",
"BIIB","Biogen Inc.","291.71","$63.47B","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",
"BIOL","Biolase, Inc.","1.47","$99.32M","n/a","Health Care","Medical/Dental Instruments",
"BLFS","BioLife Solutions, Inc.","1.62","$20.86M","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus",
"BLRX","BioLineRx Ltd.","0.9379","$52.93M","n/a","Health Care","Major Pharmaceuticals",
"BMRN","BioMarin Pharmaceutical Inc.","85.84","$14.76B","1999","Health Care","Major Pharmaceuticals",
"BMRA","Biomerica, Inc.","2.16","$17.68M","n/a","Health Care","Medical/Dental Instruments",
"BVXV","BiondVax Pharmaceuticals Ltd.","3.5819","$12.1M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",
"BVXVW","BiondVax Pharmaceuticals Ltd.","0.371","n/a","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",
"BPTH","Bio-Path Holdings, Inc.","1.25","$119.56M","n/a","Health Care","Major Pharmaceuticals",
"BIOS","BioScrip, Inc.","1.39","$163.58M","n/a","Health Care","Medical/Nursing Services",
"BBC","BioShares Biotechnology Clinical Trials Fund","18.545","$20.4M","n/a","n/a","n/a",
"BBP","BioShares Biotechnology Products Fund","32.67","$31.04M","n/a","n/a","n/a",
"BSTC","BioSpecifics Technologies Corp","56.37","$402.89M","n/a","Health Care","Major Pharmaceuticals",
"BSTG","Biostage, Inc.","0.87","$14.88M","n/a","Health Care","Medical/Dental Instruments",
"BSPM","Biostar Pharmaceuticals, Inc.","2.72","$7.17M","n/a","Health Care","Major Pharmaceuticals",
"TECH","Bio-Techne Corp","102.61","$3.83B","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",
"BEAT","BioTelemetry, Inc.","22.35","$630.97M","2008","Health Care","Medical Specialities",
"BJRI","BJ&#39;s Restaurants, Inc.","38.2","$888.47M","n/a","Consumer Services","Restaurants",
"BBOX","Black Box Corporation","15.3","$231.77M","n/a","Technology","Computer Communications Equipment",
"BDE","Black Diamond, Inc.","5.65","$169.59M","n/a","Consumer Non-Durables","Recreational Products/Toys",
"BLKB","Blackbaud, Inc.","65.03","$3.09B","2004","Technology","Computer Software: Prepackaged Software",
"BBRY","BlackBerry Limited","6.96","$3.69B","n/a","Public Utilities","Telecommunications Equipment",
"HAWK","Blackhawk Network Holdings, Inc.","38","$2.1B","2013","Finance","Finance: Consumer Services",
"BL","BlackLine, Inc.","27.89","$1.43B","2016","n/a","n/a",
"BKCC","BlackRock Capital Investment Corporation","7.24","$526.18M","2007","n/a","n/a",
"ADRA","BLDRS Asia 50 ADR Index Fund","27.62","$19.33M","n/a","n/a","n/a",
"ADRD","BLDRS Developed Markets 100 ADR Index Fund","20.115","$57.33M","n/a","n/a","n/a",
"ADRE","BLDRS Emerging Markets 50 ADR Index Fund","32.7903","$119.68M","n/a","n/a","n/a",
"ADRU","BLDRS Europe 100 ADR Index Fund","19.4193","$12.62M","n/a","n/a","n/a",
"BLMN","Bloomin&#39; Brands, Inc.","18.1","$1.91B","2012","Consumer Services","Restaurants",
"BCOR","Blucora, Inc.","14.75","$615.36M","n/a","Technology","EDP Services",
"BLBD","Blue Bird Corporation","15.5","$350.39M","2014","Capital Goods","Construction/Ag Equipment/Trucks",
"BUFF","Blue Buffalo Pet Products, Inc.","24.47","$4.81B","2015","Consumer Non-Durables","Packaged Foods",
"BHBK","Blue Hills Bancorp, Inc.","18.55","$496.8M","2014","Finance","Major Banks",
"NILE","Blue Nile, Inc.","40.66","$476.96M","2004","Consumer Services","Consumer Specialties",
"BLUE","bluebird bio, Inc.","61.85","$2.31B","2013","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",
"BKEP","Blueknight Energy Partners L.P., L.L.C.","6.9","$262.15M","2011","Energy","Natural Gas Distribution",
"BKEPP","Blueknight Energy Partners L.P., L.L.C.","7.87","$237.35M","n/a","Energy","Natural Gas Distribution",
"BPMC","Blueprint Medicines Corporation","28.95","$957.58M","2015","Health Care","Major Pharmaceuticals",
"ITEQ","BlueStar TA-BIGITech Israel Technology ETF","25.0014","n/a","n/a","n/a","n/a",
"BMCH","BMC Stock Holdings, Inc.","19.55","$1.3B","2013","Consumer Services","RETAIL: Building Materials",
"BNCN","BNC Bancorp","32.05","$1.67B","n/a","Finance","Major Banks",
"BOBE","Bob Evans Farms, Inc.","52.38","$1.04B","n/a","Consumer Services","Restaurants",
"BOFI","BofI Holding, Inc.","28.4","$1.8B","2005","Finance","Savings Institutions",
"BOFIL","BofI Holding, Inc.","25","n/a","n/a","Finance","Savings Institutions",
"WIFI","Boingo Wireless, Inc.","12.16","$465.47M","2011","Consumer Services","Telecommunications Equipment",
"BOJA","Bojangles&#39;, Inc.","18.65","$681.61M","2015","Consumer Services","Restaurants",
"BOKF","BOK Financial Corporation","81.83","$5.39B","n/a","Finance","Major Banks",
"BOKFL","BOK Financial Corporation","22.6","n/a","n/a","Finance","Major Banks",
"BNSO","Bonso Electronics International, Inc.","2.02","$10.41M","n/a","Capital Goods","Industrial Machinery/Components",
"BPFH","Boston Private Financial Holdings, Inc.","16.6","$1.38B","n/a","Finance","Major Banks",
"BPFHP","Boston Private Financial Holdings, Inc.","25.1444","n/a","n/a","Finance","Major Banks",
"BPFHW","Boston Private Financial Holdings, Inc.","10.47","n/a","n/a","Finance","Major Banks",
"EPAY","Bottomline Technologies, Inc.","25.5","$1.03B","1999","Technology","Computer Software: Prepackaged Software",
"BLVD","Boulevard Acquisition Corp. II","9.92","$458.8M","2015","Finance","Business Services",
"BLVDU","Boulevard Acquisition Corp. II","10.15","n/a","2015","Finance","Business Services",
"BLVDW","Boulevard Acquisition Corp. II","0.53","n/a","2015","Finance","Business Services",
"BCLI","Brainstorm Cell Therapeutics Inc.","2.56","$47.84M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",
"BBRG","Bravo Brio Restaurant Group, Inc.","3.8","$55.96M","2010","Consumer Services","Restaurants",
"BDGE","Bridge Bancorp, Inc.","37.7","$719.87M","n/a","Finance","Major Banks",
"BLIN          ","Bridgeline Digital, Inc.","0.66","$13.72M","n/a","Technology","Computer Software: Prepackaged Software",
"BRID","Bridgford Foods Corporation","11.5061","$104.44M","n/a","Consumer Non-Durables","Specialty Foods",
"BCOV","Brightcove Inc.","8.3","$280.41M","2012","Technology","EDP Services",
"AVGO","Broadcom Limited","178.34","$71.15B","2009","Technology","Semiconductors",
"BSFT","BroadSoft, Inc.","41.75","$1.26B","2010","Technology","Computer Software: Prepackaged Software",
"BVSN","BroadVision, Inc.","4.675","$23.13M","1996","Technology","Computer Software: Prepackaged Software",
"BYFC","Broadway Financial Corporation","1.64","$44.77M","n/a","Finance","Savings Institutions",
"BWEN","Broadwind Energy, Inc.","4.16","$63.12M","n/a","Capital Goods","Metal Fabrications",
"BRCD","Brocade Communications Systems, Inc.","12.47","$5.07B","1999","Technology","Computer Communications Equipment",
"BRKL","Brookline Bancorp, Inc.","16.55","$1.17B","n/a","Finance","Savings Institutions",
"BRKS","Brooks Automation, Inc.","16.68","$1.16B","1995","Technology","Industrial Machinery/Components",
"BRKR","Bruker Corporation","21.58","$3.46B","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments",
"BMTC","Bryn Mawr Bank Corporation","41.75","$706.13M","n/a","Finance","Major Banks",
"BLMT","BSB Bancorp, Inc.","28.65","$260.77M","2011","Finance","Major Banks",
"BSQR","BSQUARE Corporation","5.95","$74.09M","1999","Miscellaneous","Business Services",
"BWLD","Buffalo Wild Wings, Inc.","151.85","$2.76B","2003","Consumer Services","Restaurants",
"BLDR","Builders FirstSource, Inc.","11.64","$1.3B","2005","Consumer Services","RETAIL: Building Materials",
"BMLA","BullMark LatAm Select Leaders ETF","26.9","n/a","n/a","n/a","n/a",
"BUR","Burcon NutraScience Corp","2.01","$76.03M","n/a","Consumer Non-Durables","Packaged Foods",
"CFFI","C&F Financial Corporation","48.25","$166.93M","n/a","Finance","Major Banks",
"CHRW","C.H. Robinson Worldwide, Inc.","72.85","$10.32B","1997","Transportation","Oil Refining/Marketing",
"CA","CA Inc.","32.29","$13.49B","n/a","Technology","Computer Software: Prepackaged Software",
"CCMP","Cabot Microelectronics Corporation","63.39","$1.56B","2000","Technology","Semiconductors",
"CDNS","Cadence Design Systems, Inc.","25.34","$7.27B","n/a","Technology","Computer Software: Prepackaged Software",
"CDZI","Cadiz, Inc.","12.25","$256.07M","n/a","Public Utilities","Water Supply",
"CACQ","Caesars Acquisition Company","13.1","$1.81B","n/a","Consumer Services","Hotels/Resorts",
"CZR","Caesars Entertainment Corporation","8.3","$1.22B","2012","Consumer Services","Hotels/Resorts",
"CSTE","Caesarstone Ltd.","29.1","$1.02B","2012","Capital Goods","Building Materials",
"PRSS","CafePress Inc.","2.97","$49.47M","2012","Consumer Services","Other Specialty Stores",
"CLBS","Caladrius Biosciences, Inc.","3.0808","$25.17M","n/a","Health Care","Hospital/Nursing Management",
"CLMS","Calamos Asset Management, Inc.","8.39","$172.25M","2004","Finance","Investment Bankers/Brokers/Service",
"CHY","Calamos Convertible and High Income Fund","10.65","$772.52M","2003","n/a","n/a",
"CHI","Calamos Convertible Opportunities and Income Fund","10.31","$721.67M","2002","n/a","n/a",
"CCD","Calamos Dynamic Convertible & Income Fund","17.68","$431.12M","n/a","n/a","n/a",
"CHW","Calamos Global Dynamic Income Fund","6.96","$410.69M","2007","n/a","n/a",
"CGO","Calamos Global Total Return Fund","10.58","$89.56M","2005","n/a","n/a",
"CSQ","Calamos Strategic Total Return Fund","10.49","$1.62B","2004","n/a","n/a",
"CAMP","CalAmp Corp.","14.53","$514.54M","1983","Technology","Radio And Television Broadcasting And Communications Equipment",
"CVGW","Calavo Growers, Inc.","61.4","$1.07B","n/a","Consumer Non-Durables","Farming/Seeds/Milling",
"CFNB","California First National Bancorp","15.75","$161.91M","n/a","Finance","Major Banks",
"CALA","Calithera Biosciences, Inc.","3.6","$74.66M","2014","Health Care","Major Pharmaceuticals",
"CALD","Callidus Software, Inc.","16.65","$1.06B","2003","Technology","EDP Services",
"CALM","Cal-Maine Foods, Inc.","43.75","$2.12B","1996","Consumer Non-Durables","Farming/Seeds/Milling",
"CLMT","Calumet Specialty Products Partners, L.P.","4","$305.53M","2006","Energy","Integrated oil Companies",
"ABCD","Cambium Learning Group, Inc.","4.93","$226.89M","n/a","Consumer Services","Publishing",
"CAC","Camden National Corporation","43.99","$679.25M","n/a","Finance","Major Banks",
"CAMT","Camtek Ltd.","3.32","$117.36M","2000","Capital Goods","Electronic Components",
